trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
734,False,"{'a': 0.5, 'e': 0.7431704431584757}",30,0,-95.27888089908706,"{0: 22, 1: 0, 2: 6, 3: 1, 4: 1}",0
735,False,"{'a': 0.5, 'e': 0.7425009695308558}",25,0,-66.64818290354629,"{0: 18, 1: 2, 2: 4, 3: 0, 4: 1}",0
736,False,"{'a': 0.5, 'e': 0.7418307534023283}",20,0,-82.05490926449542,"{0: 11, 1: 3, 2: 4, 3: 2, 4: 0}",0
737,False,"{'a': 0.5, 'e': 0.7411597954431091}",20,0,-18.93444789397138,"{0: 16, 1: 0, 2: 4, 3: 0, 4: 0}",0
738,False,"{'a': 0.5, 'e': 0.7404880963241562}",25,0,-82.06634111867265,"{0: 17, 1: 1, 2: 6, 3: 0, 4: 1}",0
739,False,"{'a': 0.5, 'e': 0.7398156567171688}",20,0,-54.82001043624566,"{0: 14, 1: 3, 2: 2, 3: 0, 4: 1}",0
740,False,"{'a': 0.5, 'e': 0.7391424772945862}",25,0,-101.31300831972447,"{0: 19, 1: 0, 2: 4, 3: 0, 4: 2}",0
741,False,"{'a': 0.5, 'e': 0.7384685587295879}",20,0,-46.18235616688031,"{0: 15, 1: 3, 2: 1, 3: 0, 4: 1}",0
742,False,"{'a': 0.5, 'e': 0.7377939016960925}",20,0,-149.40838423838858,"{0: 9, 1: 3, 2: 5, 3: 1, 4: 2}",0
743,False,"{'a': 0.5, 'e': 0.7371185068687569}",25,12,-53.530003874373485,"{0: 9, 1: 0, 2: 3, 3: 0, 4: 1}",1
744,False,"{'a': 0.5, 'e': 0.7364423749229758}",20,0,-121.20761982319121,"{0: 14, 1: 2, 2: 1, 3: 0, 4: 3}",0
745,False,"{'a': 0.5, 'e': 0.7357655065348812}",20,0,-83.21048544915018,"{0: 13, 1: 2, 2: 3, 3: 1, 4: 1}",0
746,False,"{'a': 0.5, 'e': 0.7350879023813413}",20,0,5.222989144883477,"{0: 17, 1: 3, 2: 0, 3: 0, 4: 0}",0
747,False,"{'a': 0.5, 'e': 0.7344095631399603}",25,0,-115.42738428936693,"{0: 17, 1: 3, 2: 1, 3: 2, 4: 2}",0
748,False,"{'a': 0.5, 'e': 0.7337304894890774}",20,0,-15.844494627899705,"{0: 15, 1: 3, 2: 2, 3: 0, 4: 0}",0
749,False,"{'a': 0.5, 'e': 0.7330506821077661}",20,0,-80.33352802560272,"{0: 13, 1: 1, 2: 5, 3: 0, 4: 1}",0
750,False,"{'a': 0.5, 'e': 0.7323701416758338}",25,0,-20.000141992722398,"{0: 21, 1: 1, 2: 2, 3: 1, 4: 0}",0
751,False,"{'a': 0.5, 'e': 0.7316888688738209}",20,0,-71.80241262087421,"{0: 14, 1: 1, 2: 4, 3: 0, 4: 1}",0
752,False,"{'a': 0.5, 'e': 0.7310068643830001}",30,4,-145.15595376693392,"{0: 16, 1: 2, 2: 4, 3: 2, 4: 2}",1
753,False,"{'a': 0.5, 'e': 0.7303241288853757}",20,0,-63.86561012274517,"{0: 13, 1: 4, 2: 2, 3: 0, 4: 1}",0
754,False,"{'a': 0.5, 'e': 0.7296406630636835}",25,0,-187.17241476820755,"{0: 13, 1: 3, 2: 5, 3: 1, 4: 3}",0
755,False,"{'a': 0.5, 'e': 0.7289564676013889}",25,0,-162.50444722325713,"{0: 18, 1: 0, 2: 2, 3: 2, 4: 3}",0
756,False,"{'a': 0.5, 'e': 0.7282715431826874}",20,0,-45.03592479024357,"{0: 13, 1: 3, 2: 3, 3: 1, 4: 0}",0
757,False,"{'a': 0.5, 'e': 0.7275858904925034}",35,0,-182.86786026547745,"{0: 24, 1: 1, 2: 5, 3: 2, 4: 3}",0
758,False,"{'a': 0.5, 'e': 0.7268995102164897}",30,0,-228.56487688167476,"{0: 18, 1: 2, 2: 4, 3: 2, 4: 4}",0
759,False,"{'a': 0.5, 'e': 0.7262124030410263}",30,0,-280.17278812650164,"{0: 17, 1: 2, 2: 3, 3: 3, 4: 5}",0
760,False,"{'a': 0.5, 'e': 0.7255245696532202}",25,0,-127.26300697305413,"{0: 16, 1: 3, 2: 3, 3: 1, 4: 2}",0
761,False,"{'a': 0.5, 'e': 0.7248360107409052}",20,0,-151.11457127033506,"{0: 13, 1: 0, 2: 3, 3: 1, 4: 3}",0
762,False,"{'a': 0.5, 'e': 0.7241467269926396}",25,0,-93.17480878139041,"{0: 17, 1: 2, 2: 3, 3: 2, 4: 1}",0
763,False,"{'a': 0.5, 'e': 0.7234567190977075}",25,0,-227.42549123520774,"{0: 15, 1: 1, 2: 4, 3: 0, 4: 5}",0
764,False,"{'a': 0.5, 'e': 0.7227659877461166}",25,6,-34.61289120405574,"{0: 15, 1: 0, 2: 2, 3: 2, 4: 0}",1
765,False,"{'a': 0.5, 'e': 0.7220745336285981}",20,0,-166.10934702875284,"{0: 9, 1: 1, 2: 7, 3: 1, 4: 2}",0
766,False,"{'a': 0.5, 'e': 0.7213823574366063}",20,0,-67.57885275268767,"{0: 14, 1: 0, 2: 4, 3: 2, 4: 0}",0
767,False,"{'a': 0.5, 'e': 0.720689459862317}",25,0,-83.79740089964547,"{0: 14, 1: 4, 2: 6, 3: 1, 4: 0}",0
768,False,"{'a': 0.5, 'e': 0.719995841598628}",35,14,-42.79839211877459,"{0: 15, 1: 1, 2: 4, 3: 1, 4: 0}",1
769,False,"{'a': 0.5, 'e': 0.7193015033391573}",30,17,-24.64599208790088,"{0: 9, 1: 1, 2: 3, 3: 0, 4: 0}",1
770,False,"{'a': 0.5, 'e': 0.7186064457782433}",20,0,-171.0078823484858,"{0: 13, 1: 0, 2: 3, 3: 0, 4: 4}",0
771,False,"{'a': 0.5, 'e': 0.7179106696109434}",25,0,-113.30621198810282,"{0: 16, 1: 4, 2: 2, 3: 1, 4: 2}",0
772,False,"{'a': 0.5, 'e': 0.7172141755330337}",20,13,-2.552906240789033,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
773,False,"{'a': 0.5, 'e': 0.7165169642410081}",20,0,-82.44071101210027,"{0: 15, 1: 2, 2: 1, 3: 0, 4: 2}",0
774,False,"{'a': 0.5, 'e': 0.7158190364320782}",25,0,-143.65942535391213,"{0: 16, 1: 0, 2: 6, 3: 1, 4: 2}",0
775,False,"{'a': 0.5, 'e': 0.7151203928041714}",30,0,-120.90186465544242,"{0: 18, 1: 3, 2: 7, 3: 1, 4: 1}",0
776,False,"{'a': 0.5, 'e': 0.7144210340559314}",20,14,-14.367088268357746,"{0: 4, 1: 0, 2: 2, 3: 0, 4: 0}",1
777,False,"{'a': 0.5, 'e': 0.7137209608867168}",25,0,-113.15039380163594,"{0: 17, 1: 2, 2: 3, 3: 1, 4: 2}",0
778,False,"{'a': 0.5, 'e': 0.7130201739966009}",30,6,-92.53485145833186,"{0: 17, 1: 0, 2: 4, 3: 2, 4: 1}",1
779,False,"{'a': 0.5, 'e': 0.7123186740863704}",20,0,-62.807066382999864,"{0: 15, 1: 2, 2: 1, 3: 1, 4: 1}",0
780,False,"{'a': 0.5, 'e': 0.7116164618575251}",25,5,-92.14412016079666,"{0: 12, 1: 1, 2: 5, 3: 1, 4: 1}",1
781,False,"{'a': 0.5, 'e': 0.7109135380122773}",30,0,-163.456853386696,"{0: 20, 1: 0, 2: 7, 3: 0, 4: 3}",0
782,False,"{'a': 0.5, 'e': 0.7102099032535507}",20,0,-53.3726882296319,"{0: 16, 1: 0, 2: 3, 3: 0, 4: 1}",0
783,False,"{'a': 0.5, 'e': 0.7095055582849801}",20,0,-33.914143789811334,"{0: 15, 1: 0, 2: 5, 3: 0, 4: 0}",0
784,False,"{'a': 0.5, 'e': 0.7088005038109104}",25,13,-35.67247545723333,"{0: 7, 1: 3, 2: 1, 3: 1, 4: 0}",1
785,False,"{'a': 0.5, 'e': 0.7080947405363958}",20,0,-91.7460403431339,"{0: 15, 1: 0, 2: 3, 3: 0, 4: 2}",0
786,False,"{'a': 0.5, 'e': 0.7073882691671998}",20,0,-102.68050882845698,"{0: 14, 1: 0, 2: 4, 3: 0, 4: 2}",0
787,False,"{'a': 0.5, 'e': 0.7066810904097935}",30,0,-83.53205737416926,"{0: 20, 1: 5, 2: 2, 3: 3, 4: 0}",0
788,False,"{'a': 0.5, 'e': 0.7059732049713557}",20,0,-88.59051176611989,"{0: 15, 1: 0, 2: 3, 3: 0, 4: 2}",0
789,False,"{'a': 0.5, 'e': 0.7052646135597718}",20,0,-55.09195835445504,"{0: 13, 1: 2, 2: 4, 3: 1, 4: 0}",0
790,False,"{'a': 0.5, 'e': 0.704555316883633}",20,0,-131.29721314192233,"{0: 13, 1: 2, 2: 2, 3: 0, 4: 3}",0
791,False,"{'a': 0.5, 'e': 0.7038453156522362}",25,17,-7.957075581352968,"{0: 6, 1: 0, 2: 2, 3: 0, 4: 0}",1
792,False,"{'a': 0.5, 'e': 0.7031346105755822}",20,0,-97.1651903994827,"{0: 11, 1: 2, 2: 6, 3: 0, 4: 1}",0
793,False,"{'a': 0.5, 'e': 0.7024232023643764}",25,0,-66.24932508974095,"{0: 17, 1: 3, 2: 3, 3: 2, 4: 0}",0
794,False,"{'a': 0.5, 'e': 0.7017110917300267}",35,8,-76.90074362445574,"{0: 21, 1: 0, 2: 3, 3: 2, 4: 1}",1
795,False,"{'a': 0.5, 'e': 0.7009982793846437}",30,0,-156.33040952614155,"{0: 17, 1: 2, 2: 7, 3: 3, 4: 1}",0
796,False,"{'a': 0.5, 'e': 0.7002847660410397}",25,3,-12.563832494503592,"{0: 17, 1: 2, 2: 3, 3: 0, 4: 0}",1
797,False,"{'a': 0.5, 'e': 0.699570552412728}",25,6,-119.61693102186739,"{0: 12, 1: 0, 2: 4, 3: 1, 4: 2}",1
798,False,"{'a': 0.5, 'e': 0.6988556392139224}",25,0,-148.33669764395327,"{0: 17, 1: 0, 2: 5, 3: 0, 4: 3}",0
799,False,"{'a': 0.5, 'e': 0.6981400271595357}",30,0,-115.83887567666528,"{0: 20, 1: 0, 2: 7, 3: 2, 4: 1}",0
800,False,"{'a': 0.5, 'e': 0.69742371696518}",25,0,-57.331811357921644,"{0: 20, 1: 0, 2: 4, 3: 0, 4: 1}",0
801,False,"{'a': 0.5, 'e': 0.6967067093471655}",25,0,-103.99640759099489,"{0: 16, 1: 1, 2: 6, 3: 1, 4: 1}",0
802,False,"{'a': 0.5, 'e': 0.6959890050224996}",25,0,-99.90784087615516,"{0: 19, 1: 0, 2: 4, 3: 0, 4: 2}",0
803,False,"{'a': 0.5, 'e': 0.6952706047088868}",20,2,-32.820174444655144,"{0: 15, 1: 1, 2: 1, 3: 0, 4: 1}",1
804,False,"{'a': 0.5, 'e': 0.6945515091247272}",20,0,-66.50511143793638,"{0: 14, 1: 1, 2: 4, 3: 0, 4: 1}",0
805,False,"{'a': 0.5, 'e': 0.6938317189891162}",30,15,-53.635039751654205,"{0: 11, 1: 0, 2: 3, 3: 0, 4: 1}",1
806,False,"{'a': 0.5, 'e': 0.6931112350218442}",20,6,-42.39826144138266,"{0: 9, 1: 0, 2: 4, 3: 1, 4: 0}",1
807,False,"{'a': 0.5, 'e': 0.6923900579433949}",20,0,-46.9655599571109,"{0: 14, 1: 1, 2: 4, 3: 1, 4: 0}",0
808,False,"{'a': 0.5, 'e': 0.6916681884749454}",25,0,-113.71488142495058,"{0: 17, 1: 2, 2: 4, 3: 0, 4: 2}",0
809,False,"{'a': 0.5, 'e': 0.6909456273383651}",30,0,-28.94739754635926,"{0: 26, 1: 1, 2: 2, 3: 0, 4: 1}",0
810,False,"{'a': 0.5, 'e': 0.6902223752562149}",20,0,-86.15805521475389,"{0: 13, 1: 0, 2: 5, 3: 1, 4: 1}",0
811,False,"{'a': 0.5, 'e': 0.6894984329517471}",20,0,-32.752393563135925,"{0: 14, 1: 2, 2: 4, 3: 0, 4: 0}",0
812,False,"{'a': 0.5, 'e': 0.6887738011489036}",25,1,-80.30526899583239,"{0: 17, 1: 1, 2: 4, 3: 1, 4: 1}",1
813,False,"{'a': 0.5, 'e': 0.6880484805723165}",20,0,-90.15244330103997,"{0: 11, 1: 4, 2: 4, 3: 0, 4: 1}",0
814,False,"{'a': 0.5, 'e': 0.6873224719473062}",25,0,-113.38432119084736,"{0: 18, 1: 0, 2: 4, 3: 1, 4: 2}",0
815,False,"{'a': 0.5, 'e': 0.6865957759998812}",20,0,-29.004492457761046,"{0: 15, 1: 2, 2: 2, 3: 1, 4: 0}",0
816,False,"{'a': 0.5, 'e': 0.6858683934567373}",30,18,15.222322511629109,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 0}",1
817,False,"{'a': 0.5, 'e': 0.6851403250452572}",20,0,-65.06031428017127,"{0: 14, 1: 2, 2: 3, 3: 0, 4: 1}",0
818,False,"{'a': 0.5, 'e': 0.6844115714935092}",20,0,-75.76936277708694,"{0: 13, 1: 2, 2: 4, 3: 0, 4: 1}",0
819,False,"{'a': 0.5, 'e': 0.6836821335302466}",25,0,-78.69062049245976,"{0: 17, 1: 2, 2: 5, 3: 0, 4: 1}",0
820,False,"{'a': 0.5, 'e': 0.6829520118849076}",25,0,-89.40252556226473,"{0: 14, 1: 3, 2: 7, 3: 1, 4: 0}",0
821,False,"{'a': 0.5, 'e': 0.6822212072876136}",20,10,-7.648772044273463,"{0: 9, 1: 0, 2: 0, 3: 1, 4: 0}",1
822,False,"{'a': 0.5, 'e': 0.6814897204691691}",25,0,-92.16861282570997,"{0: 14, 1: 2, 2: 8, 3: 1, 4: 0}",0
823,False,"{'a': 0.5, 'e': 0.6807575521610609}",30,0,-113.06795384591317,"{0: 24, 1: 1, 2: 2, 3: 0, 4: 3}",0
824,False,"{'a': 0.5, 'e': 0.6800247030954574}",25,0,-73.20947310851501,"{0: 17, 1: 3, 2: 4, 3: 0, 4: 1}",0
825,False,"{'a': 0.5, 'e': 0.6792911740052073}",30,7,-9.614501582174437,"{0: 18, 1: 3, 2: 2, 3: 0, 4: 0}",1
826,False,"{'a': 0.5, 'e': 0.6785569656238399}",20,0,-70.43340038769442,"{0: 16, 1: 0, 2: 1, 3: 2, 4: 1}",0
827,False,"{'a': 0.5, 'e': 0.6778220786855633}",20,0,-105.79285861320437,"{0: 14, 1: 0, 2: 4, 3: 0, 4: 2}",0
828,False,"{'a': 0.5, 'e': 0.6770865139252646}",20,0,-105.05078371252748,"{0: 11, 1: 0, 2: 8, 3: 0, 4: 1}",0
829,False,"{'a': 0.5, 'e': 0.6763502720785085}",20,1,-128.98930568339728,"{0: 13, 1: 1, 2: 2, 3: 0, 4: 3}",1
830,False,"{'a': 0.5, 'e': 0.6756133538815365}",20,0,-11.00188635538372,"{0: 16, 1: 0, 2: 4, 3: 0, 4: 0}",0
831,False,"{'a': 0.5, 'e': 0.6748757600712672}",20,0,-50.1379504496513,"{0: 15, 1: 0, 2: 3, 3: 2, 4: 0}",0
832,False,"{'a': 0.5, 'e': 0.6741374913852938}",20,6,10.313539049768035,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
833,False,"{'a': 0.5, 'e': 0.6733985485618852}",20,0,-122.08626557741472,"{0: 13, 1: 1, 2: 3, 3: 1, 4: 2}",0
834,False,"{'a': 0.5, 'e': 0.6726589323399843}",25,0,-119.38897401962143,"{0: 18, 1: 0, 2: 4, 3: 1, 4: 2}",0
835,False,"{'a': 0.5, 'e': 0.671918643459207}",20,0,-13.726973607820476,"{0: 17, 1: 0, 2: 3, 3: 0, 4: 0}",0
836,False,"{'a': 0.5, 'e': 0.6711776826598423}",20,0,-91.0212046308028,"{0: 15, 1: 1, 2: 2, 3: 0, 4: 2}",0
837,False,"{'a': 0.5, 'e': 0.6704360506828508}",20,0,-60.05614422292361,"{0: 13, 1: 3, 2: 2, 3: 2, 4: 0}",0
838,False,"{'a': 0.5, 'e': 0.6696937482698646}",20,0,-125.55614631946835,"{0: 13, 1: 3, 2: 1, 3: 0, 4: 3}",0
839,False,"{'a': 0.5, 'e': 0.6689507761631859}",25,0,-111.5370888842177,"{0: 18, 1: 1, 2: 3, 3: 1, 4: 2}",0
840,False,"{'a': 0.5, 'e': 0.6682071351057868}",25,0,-12.517815534261533,"{0: 20, 1: 3, 2: 2, 3: 0, 4: 0}",0
841,False,"{'a': 0.5, 'e': 0.6674628258413082}",30,0,-116.77030628361754,"{0: 20, 1: 2, 2: 5, 3: 2, 4: 1}",0
842,False,"{'a': 0.5, 'e': 0.6667178491140594}",25,12,-17.850224135760644,"{0: 9, 1: 1, 2: 3, 3: 0, 4: 0}",1
843,False,"{'a': 0.5, 'e': 0.665972205669017}",20,0,-42.03429602582487,"{0: 16, 1: 1, 2: 2, 3: 0, 4: 1}",0
844,False,"{'a': 0.5, 'e': 0.6652258962518245}",20,5,-37.0964166357421,"{0: 12, 1: 1, 2: 1, 3: 0, 4: 1}",1
845,False,"{'a': 0.5, 'e': 0.6644789216087912}",25,0,-113.73509045218245,"{0: 18, 1: 2, 2: 1, 3: 2, 4: 2}",0
846,False,"{'a': 0.5, 'e': 0.6637312824868916}",25,5,-17.128090460491897,"{0: 17, 1: 1, 2: 0, 3: 2, 4: 0}",1
847,False,"{'a': 0.5, 'e': 0.662982979633765}",25,17,15.563992964837453,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
848,False,"{'a': 0.5, 'e': 0.6622340137977137}",20,0,-61.023425305009845,"{0: 16, 1: 0, 2: 2, 3: 1, 4: 1}",0
849,False,"{'a': 0.5, 'e': 0.6614843857277041}",20,3,-65.62347306096264,"{0: 12, 1: 0, 2: 4, 3: 0, 4: 1}",1
850,False,"{'a': 0.5, 'e': 0.6607340961733636}",30,0,-66.91651303168172,"{0: 20, 1: 4, 2: 5, 3: 1, 4: 0}",0
851,False,"{'a': 0.5, 'e': 0.6599831458849822}",25,0,-52.05511321798032,"{0: 18, 1: 0, 2: 7, 3: 0, 4: 0}",0
852,False,"{'a': 0.5, 'e': 0.6592315356135099}",20,0,-8.993599199402015,"{0: 15, 1: 4, 2: 1, 3: 0, 4: 0}",0
853,False,"{'a': 0.5, 'e': 0.6584792661105568}",25,0,-169.043571685529,"{0: 16, 1: 1, 2: 3, 3: 2, 4: 3}",0
854,False,"{'a': 0.5, 'e': 0.6577263381283927}",20,8,1.552090020051491,"{0: 10, 1: 1, 2: 1, 3: 0, 4: 0}",1
855,False,"{'a': 0.5, 'e': 0.656972752419945}",20,0,-12.16759591630471,"{0: 16, 1: 2, 2: 2, 3: 0, 4: 0}",0
856,False,"{'a': 0.5, 'e': 0.6562185097387998}",20,15,3.106904653384214,"{0: 4, 1: 1, 2: 0, 3: 0, 4: 0}",1
857,False,"{'a': 0.5, 'e': 0.6554636108391995}",20,0,-44.571061786686485,"{0: 17, 1: 1, 2: 0, 3: 1, 4: 1}",0
858,False,"{'a': 0.5, 'e': 0.654708056476043}",30,0,-89.68669352115205,"{0: 22, 1: 2, 2: 4, 3: 0, 4: 2}",0
859,False,"{'a': 0.5, 'e': 0.6539518474048845}",25,14,-24.26523091298222,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 1}",1
860,False,"{'a': 0.5, 'e': 0.6531949843819332}",20,10,-40.77505230061805,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 1}",1
861,False,"{'a': 0.5, 'e': 0.6524374681640519}",20,0,-29.56948080856006,"{0: 15, 1: 1, 2: 4, 3: 0, 4: 0}",0
862,False,"{'a': 0.5, 'e': 0.6516792995087568}",25,4,-8.892475272528042,"{0: 18, 1: 0, 2: 3, 3: 0, 4: 0}",1
863,False,"{'a': 0.5, 'e': 0.6509204791742165}",20,0,-109.08800118348042,"{0: 14, 1: 0, 2: 3, 3: 1, 4: 2}",0
864,False,"{'a': 0.5, 'e': 0.6501610079192514}",25,0,-3.1446281467290094,"{0: 22, 1: 1, 2: 2, 3: 0, 4: 0}",0
865,False,"{'a': 0.5, 'e': 0.6494008865033324}",25,15,4.182928363789409,"{0: 8, 1: 2, 2: 0, 3: 0, 4: 0}",1
866,False,"{'a': 0.5, 'e': 0.648640115686581}",25,7,-49.44946191390747,"{0: 13, 1: 2, 2: 2, 3: 0, 4: 1}",1
867,False,"{'a': 0.5, 'e': 0.647878696229768}",25,3,-88.66426186843292,"{0: 15, 1: 2, 2: 2, 3: 2, 4: 1}",1
868,False,"{'a': 0.5, 'e': 0.6471166288943128}",20,10,-14.368435393996934,"{0: 7, 1: 1, 2: 2, 3: 0, 4: 0}",1
869,False,"{'a': 0.5, 'e': 0.6463539144422826}",25,5,-16.88984740331966,"{0: 17, 1: 0, 2: 2, 3: 1, 4: 0}",1
870,False,"{'a': 0.5, 'e': 0.6455905536363918}",25,11,-75.83741972576216,"{0: 9, 1: 0, 2: 3, 3: 1, 4: 1}",1
871,False,"{'a': 0.5, 'e': 0.6448265472400012}",20,5,-31.014449446220027,"{0: 11, 1: 1, 2: 2, 3: 1, 4: 0}",1
872,False,"{'a': 0.5, 'e': 0.6440618960171172}",25,0,-131.61978652428422,"{0: 17, 1: 1, 2: 3, 3: 2, 4: 2}",0
873,False,"{'a': 0.5, 'e': 0.6432966007323907}",35,0,-126.30862010084773,"{0: 25, 1: 2, 2: 5, 3: 1, 4: 2}",0
874,False,"{'a': 0.5, 'e': 0.6425306621511171}",30,16,10.370751081751834,"{0: 12, 1: 1, 2: 1, 3: 0, 4: 0}",1
875,False,"{'a': 0.5, 'e': 0.6417640810392349}",30,0,-76.67915444495497,"{0: 22, 1: 2, 2: 4, 3: 1, 4: 1}",0
876,False,"{'a': 0.5, 'e': 0.6409968581633252}",35,17,15.08151962973382,"{0: 16, 1: 2, 2: 0, 3: 0, 4: 0}",1
877,False,"{'a': 0.5, 'e': 0.6402289942906106}",25,0,-79.09809027577909,"{0: 18, 1: 2, 2: 3, 3: 1, 4: 1}",0
878,False,"{'a': 0.5, 'e': 0.6394604901889552}",25,12,-1.402049222511018,"{0: 11, 1: 0, 2: 2, 3: 0, 4: 0}",1
879,False,"{'a': 0.5, 'e': 0.6386913466268629}",20,10,-12.537203641165227,"{0: 7, 1: 1, 2: 2, 3: 0, 4: 0}",1
880,False,"{'a': 0.5, 'e': 0.6379215643734772}",20,0,-78.7978061378789,"{0: 15, 1: 1, 2: 2, 3: 0, 4: 2}",0
881,False,"{'a': 0.5, 'e': 0.6371511441985802}",25,2,-91.18592918880424,"{0: 18, 1: 1, 2: 1, 3: 1, 4: 2}",1
882,False,"{'a': 0.5, 'e': 0.6363800868725922}",20,10,8.96776293279702,"{0: 9, 1: 1, 2: 0, 3: 0, 4: 0}",1
883,False,"{'a': 0.5, 'e': 0.6356083931665704}",20,0,-48.78788902152687,"{0: 16, 1: 0, 2: 3, 3: 0, 4: 1}",0
884,False,"{'a': 0.5, 'e': 0.6348360638522083}",25,15,-4.110971992660813,"{0: 8, 1: 0, 2: 2, 3: 0, 4: 0}",1
885,False,"{'a': 0.5, 'e': 0.6340630997018352}",20,5,-86.50202325033713,"{0: 9, 1: 1, 2: 2, 3: 2, 4: 1}",1
886,False,"{'a': 0.5, 'e': 0.6332895014884152}",20,0,-6.233232149118061,"{0: 16, 1: 2, 2: 2, 3: 0, 4: 0}",0
887,False,"{'a': 0.5, 'e': 0.6325152699855466}",25,17,15.893088502035562,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
888,False,"{'a': 0.5, 'e': 0.6317404059674607}",35,0,-88.16229694703723,"{0: 25, 1: 5, 2: 2, 3: 2, 4: 1}",1
889,False,"{'a': 0.5, 'e': 0.6309649102090216}",20,0,28.57422919080429,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
890,False,"{'a': 0.5, 'e': 0.6301887834857247}",35,20,-10.614579471451577,"{0: 11, 1: 2, 2: 2, 3: 0, 4: 0}",1
891,False,"{'a': 0.5, 'e': 0.6294120265736969}",20,0,0.8519728337019059,"{0: 18, 1: 1, 2: 0, 3: 1, 4: 0}",0
892,False,"{'a': 0.5, 'e': 0.628634640249695}",25,0,-67.27556204894003,"{0: 17, 1: 4, 2: 3, 3: 0, 4: 1}",0
893,False,"{'a': 0.5, 'e': 0.6278566252911052}",20,15,1.0046189993051895,"{0: 4, 1: 1, 2: 0, 3: 0, 4: 0}",1
894,False,"{'a': 0.5, 'e': 0.6270779824759424}",30,0,-44.17035507788152,"{0: 26, 1: 0, 2: 2, 3: 1, 4: 1}",0
895,False,"{'a': 0.5, 'e': 0.6262987125828494}",30,1,-92.44072051175046,"{0: 23, 1: 1, 2: 2, 3: 1, 4: 2}",1
896,False,"{'a': 0.5, 'e': 0.6255188163910961}",25,0,-73.69002685957307,"{0: 17, 1: 2, 2: 5, 3: 0, 4: 1}",0
897,False,"{'a': 0.5, 'e': 0.6247382946805784}",20,4,18.28985587977886,"{0: 15, 1: 1, 2: 0, 3: 0, 4: 0}",1
898,False,"{'a': 0.5, 'e': 0.6239571482318181}",30,0,-60.32735891463546,"{0: 24, 1: 0, 2: 5, 3: 0, 4: 1}",0
899,False,"{'a': 0.5, 'e': 0.6231753778259617}",25,0,5.510414658997626,"{0: 23, 1: 1, 2: 0, 3: 1, 4: 0}",0
900,False,"{'a': 0.5, 'e': 0.6223929842447793}",25,0,-49.899838557088216,"{0: 22, 1: 0, 2: 0, 3: 2, 4: 1}",0
901,False,"{'a': 0.5, 'e': 0.6216099682706645}",20,15,1.5107939388788798,"{0: 4, 1: 1, 2: 0, 3: 0, 4: 0}",1
902,False,"{'a': 0.5, 'e': 0.6208263306866333}",20,4,-17.857569814794875,"{0: 13, 1: 0, 2: 2, 3: 1, 4: 0}",1
903,False,"{'a': 0.5, 'e': 0.620042072276323}",20,0,-38.77749494024499,"{0: 17, 1: 0, 2: 2, 3: 0, 4: 1}",0
904,False,"{'a': 0.5, 'e': 0.6192571938239922}",20,0,-46.742963478683485,"{0: 16, 1: 0, 2: 3, 3: 0, 4: 1}",0
905,False,"{'a': 0.5, 'e': 0.6184716961145192}",25,0,-52.8687258326066,"{0: 16, 1: 3, 2: 6, 3: 0, 4: 0}",0
906,False,"{'a': 0.5, 'e': 0.6176855799334017}",25,2,-63.10494635401204,"{0: 18, 1: 0, 2: 3, 3: 1, 4: 1}",1
907,False,"{'a': 0.5, 'e': 0.6168988460667556}",25,4,-10.678739739962898,"{0: 16, 1: 3, 2: 2, 3: 0, 4: 0}",1
908,False,"{'a': 0.5, 'e': 0.6161114953013149}",20,9,-33.006430124215825,"{0: 8, 1: 2, 2: 0, 3: 0, 4: 1}",1
909,False,"{'a': 0.5, 'e': 0.6153235284244302}",20,7,-12.868369846972021,"{0: 10, 1: 0, 2: 3, 3: 0, 4: 0}",1
910,False,"{'a': 0.5, 'e': 0.6145349462240683}",20,0,-141.78952600593965,"{0: 13, 1: 2, 2: 1, 3: 1, 4: 3}",0
911,False,"{'a': 0.5, 'e': 0.6137457494888116}",20,0,-77.91237172622557,"{0: 14, 1: 0, 2: 4, 3: 1, 4: 1}",0
912,False,"{'a': 0.5, 'e': 0.6129559390078564}",35,5,-189.83798521146102,"{0: 19, 1: 3, 2: 3, 3: 1, 4: 4}",1
913,False,"{'a': 0.5, 'e': 0.6121655155710133}",25,0,-99.11205874726171,"{0: 17, 1: 3, 2: 3, 3: 0, 4: 2}",0
914,False,"{'a': 0.5, 'e': 0.6113744799687056}",20,5,-26.285550639351467,"{0: 11, 1: 1, 2: 2, 3: 1, 4: 0}",1
915,False,"{'a': 0.5, 'e': 0.6105828329919689}",30,1,-84.17181780748385,"{0: 22, 1: 1, 2: 3, 3: 2, 4: 1}",1
916,False,"{'a': 0.5, 'e': 0.6097905754324502}",20,0,-140.5504734197069,"{0: 10, 1: 1, 2: 7, 3: 0, 4: 2}",0
917,False,"{'a': 0.5, 'e': 0.6089977080824067}",30,9,-60.98156497277434,"{0: 17, 1: 1, 2: 0, 3: 2, 4: 1}",1
